Datetime,Open,High,Low,Close,Adj Close,Volume,EMA,EMASignal,VSignal,PriceSignal,TotSignal
2022-03-23 03:00:00,42372.1796875,42372.1796875,42133.5703125,42139.06640625,42139.06640625,0,41180.180608655544,1,1,0,0
2022-03-23 04:00:00,42138.546875,42180.80078125,41889.76171875,41949.66796875,41949.66796875,0,41187.83719930325,1,1,0,0
2022-03-23 05:00:00,41947.296875,42060.94140625,41877.5078125,42060.94140625,42060.94140625,0,41196.52480335247,1,1,0,0
2022-03-23 06:00:00,42057.640625,42225.6953125,41997.359375,42225.6953125,42225.6953125,0,41206.765305931054,1,1,0,0
2022-03-23 07:00:00,42234.0625,42238.44140625,42085.609375,42115.359375,42115.359375,0,41215.80604293672,1,1,0,0
2022-03-23 08:00:00,42114.26953125,42300.1171875,42039.015625,42275.1484375,42275.1484375,0,41226.34676328063,1,1,0,0
2022-03-23 09:00:00,42272.80859375,42292.1015625,42074.1484375,42167.8359375,42167.8359375,0,41235.7148147654,1,1,0,0
2022-03-23 10:00:00,42166.3046875,42250.93359375,42145.953125,42205.69921875,42205.69921875,0,41245.3664008747,1,1,0,0
2022-03-23 11:00:00,42200.375,42200.375,41980.25390625,42056.05078125,42056.05078125,0,41253.43291212222,1,1,0,0
2022-03-23 12:00:00,42054.69921875,42334.3984375,41962.59375,42334.3984375,42334.3984375,313559040,41264.18878799662,1,1,0,0
2022-03-23 13:00:00,42338.39453125,42397.98828125,42050.9296875,42077.23046875,42077.23046875,190883840,41272.278754969295,1,1,0,0
2022-03-23 14:00:00,42072.0,42322.3046875,42025.91796875,42315.92578125,42315.92578125,0,41282.663302494475,1,0,0,0
2022-03-23 15:00:00,42317.8515625,42686.15234375,42317.8515625,42649.20703125,42649.20703125,825092096,41296.260752531845,1,1,0,0
2022-03-23 16:00:00,42648.94140625,42702.89453125,42528.78515625,42540.74609375,42540.74609375,0,41308.643691250436,1,1,0,0
2022-03-23 17:00:00,42550.3671875,42578.51171875,42125.59765625,42132.77734375,42132.77734375,570312704,41316.84402610118,1,1,0,0
2022-03-23 18:00:00,42149.08203125,42185.91015625,42111.40625,42146.3984375,42146.3984375,241084416,41325.098298851415,1,1,0,0
2022-03-23 19:00:00,42142.65625,42321.6796875,42122.80078125,42276.53125,42276.53125,224110592,41334.56529339021,1,0,0,0
2022-03-23 20:00:00,42269.1484375,42387.609375,42234.44140625,42335.9921875,42335.9921875,0,41344.52974009777,1,0,0,0
2022-03-23 21:00:00,42339.20703125,42401.5078125,42280.91015625,42397.68359375,42397.68359375,0,41355.008882920185,1,1,0,0
2022-03-23 22:00:00,42401.04296875,42515.62109375,42372.7265625,42504.6328125,42504.6328125,0,41366.44792699561,1,1,0,0
2022-03-23 23:00:00,42499.87890625,42893.5078125,42426.9140625,42893.5078125,42893.5078125,565547008,41381.64255272202,1,1,0,0
2022-03-24 00:00:00,42886.65234375,43120.109375,42840.0703125,43081.45703125,43081.45703125,1411405824,41398.5561296228,1,1,0,0
2022-03-24 01:00:00,43072.97265625,43072.97265625,42772.9765625,42838.61328125,42838.61328125,0,41412.88505650466,1,1,0,0
2022-03-24 02:00:00,42833.98046875,42923.28515625,42726.1640625,42923.28515625,42923.28515625,0,41427.913913218545,1,1,0,0
2022-03-24 03:00:00,42926.05859375,42941.9375,42744.1328125,42744.7734375,42744.7734375,0,41441.01699306214,1,1,0,0
2022-03-24 04:00:00,42745.8515625,42934.4765625,42740.2734375,42912.3515625,42912.3515625,0,41455.657138031675,1,1,0,0
2022-03-24 05:00:00,42912.50390625,42988.10546875,42817.80078125,42979.41796875,42979.41796875,23801856,41470.8189373423,1,1,0,0
2022-03-24 06:00:00,42981.14453125,43231.29296875,42981.14453125,43159.8828125,43159.8828125,749719552,41487.62554306526,1,1,0,0
2022-03-24 07:00:00,43166.23046875,43198.75390625,42992.0546875,43111.86328125,43111.86328125,399308800,41503.787112599435,1,1,0,0
2022-03-24 08:00:00,43099.99609375,43141.34765625,43008.859375,43091.0234375,43091.0234375,247951360,41519.580508867104,1,0,0,0
2022-03-24 09:00:00,43088.4140625,43137.41015625,42939.86328125,43047.96484375,43047.96484375,814176256,41534.788313194294,1,1,0,0
2022-03-24 10:00:00,43044.70703125,43059.8125,42942.42578125,43035.5703125,43035.5703125,222384128,41549.72146741624,1,1,0,0
2022-03-24 11:00:00,43033.55859375,43059.02734375,42942.49609375,42959.1328125,42959.1328125,6160384,41563.745460899656,1,0,0,0
2022-03-24 12:00:00,42957.89453125,43036.1171875,42822.546875,42824.31640625,42824.31640625,1043761152,41576.28845538075,1,1,0,0
2022-03-24 13:00:00,42824.48046875,42997.34765625,42753.5546875,42992.0625,42992.0625,281169920,41590.37575930731,1,1,1,1
2022-03-24 14:00:00,42996.03125,43375.08984375,42950.44140625,43375.08984375,43375.08984375,1055944704,41608.134108406244,1,1,0,0
2022-03-24 15:00:00,43389.26171875,43931.45703125,43389.26171875,43894.34375,43894.34375,2187636736,41630.88246304897,1,1,0,0
2022-03-24 16:00:00,43906.5078125,44056.35546875,43868.859375,43991.21484375,43991.21484375,0,41654.3683573843,1,1,0,0
2022-03-24 17:00:00,43988.66796875,44131.85546875,43906.50390625,43906.50390625,43906.50390625,348293120,41676.777666328235,1,1,0,0
2022-03-24 18:00:00,43891.8125,43977.7265625,43814.56640625,43977.7265625,43977.7265625,376203264,41699.672680220494,1,1,0,0
2022-03-24 19:00:00,43979.52734375,44049.44921875,43927.953125,43941.359375,43941.359375,17256448,41721.97802046705,1,1,0,0
2022-03-24 20:00:00,43940.05078125,43940.05078125,43852.8828125,43874.69921875,43874.69921875,8327168,41743.398131892754,1,0,0,0
2022-03-24 21:00:00,43873.16015625,44005.85546875,43827.46875,44002.0234375,44002.0234375,288528384,41765.87201553064,1,1,0,0
2022-03-24 22:00:00,44003.4453125,44029.578125,43954.98828125,43954.98828125,43954.98828125,77850624,41787.654266930826,1,1,0,0
2022-03-24 23:00:00,43954.828125,43979.87890625,43912.41796875,43957.609375,43957.609375,0,41809.24586004594,1,0,0,0
2022-03-25 00:00:00,43964.546875,43982.49609375,43869.91015625,43964.36328125,43964.36328125,0,41830.689814485784,1,1,0,0
2022-03-25 01:00:00,43969.24609375,44215.18359375,43945.71484375,44158.64453125,44158.64453125,595193856,41853.8535430108,1,1,0,0
2022-03-25 02:00:00,44152.375,44152.375,43902.4609375,43934.80078125,43934.80078125,335478784,41874.55948567985,1,1,0,0
2022-03-25 03:00:00,43937.18359375,43967.8828125,43891.01171875,43949.9375,43949.9375,111624192,41895.21001318552,1,0,0,0
2022-03-25 04:00:00,43949.72265625,44036.0234375,43946.7421875,44036.0234375,44036.0234375,18968576,41916.5116392981,1,0,0,0
2022-03-25 05:00:00,44042.12890625,44093.7734375,44016.0703125,44057.64453125,44057.64453125,164014080,41937.816444193144,1,1,0,0
2022-03-25 06:00:00,44060.140625,44174.8203125,44029.703125,44086.27734375,44086.27734375,0,41959.19416458674,1,1,0,0
2022-03-25 07:00:00,44087.98828125,44174.828125,43938.49609375,43949.03125,43949.03125,396859392,41978.993538570954,1,1,0,0
2022-03-25 08:00:00,43955.01171875,44010.96484375,43706.28515625,43973.58984375,43973.58984375,794374144,41998.84026797572,1,1,0,0
2022-03-25 09:00:00,43984.5,44139.44921875,43936.8359375,44139.44921875,44139.44921875,0,42020.13985952571,1,1,0,0
2022-03-25 10:00:00,44129.765625,44233.18359375,44118.92578125,44224.71484375,44224.71484375,172658688,42042.07592902048,1,1,0,0
2022-03-25 11:00:00,44226.375,44602.3046875,44223.21875,44602.3046875,44602.3046875,1527928832,42067.550842040175,1,1,0,0
2022-03-25 12:00:00,44598.54296875,44822.9296875,44497.234375,44822.9296875,44822.9296875,621187072,42094.967546970125,1,1,0,0
2022-03-25 13:00:00,44822.0390625,44948.29296875,44749.8671875,44936.859375,44936.859375,686450688,42123.24507759729,1,1,0,0
2022-03-25 14:00:00,44950.16015625,44999.4921875,44807.28515625,44841.76171875,44841.76171875,0,42150.29499442468,1,1,0,0
2022-03-25 15:00:00,44845.765625,44845.765625,44248.2734375,44248.2734375,44248.2734375,0,42171.17040181846,1,1,0,0
2022-03-25 16:00:00,44312.734375,44503.13671875,44194.1171875,44203.53125,44203.53125,0,42191.39289782027,1,1,0,0
2022-03-25 17:00:00,44191.0,44262.18359375,44081.171875,44262.18359375,44262.18359375,165031936,42211.99778036683,1,1,0,0
2022-03-25 18:00:00,44310.37109375,44463.96484375,44310.37109375,44460.203125,44460.203125,0,42234.36798280099,1,1,0,0
2022-03-25 19:00:00,44461.6953125,44462.70703125,44216.6640625,44392.8125,44392.8125,0,42255.845042673616,1,1,0,0
2022-03-25 20:00:00,44419.10546875,44513.41015625,44381.6484375,44509.0625,44509.0625,252600320,42278.26511687587,1,1,0,0
2022-03-25 21:00:00,44539.15625,44539.15625,44404.7578125,44515.828125,44515.828125,30588928,42300.52942541442,1,1,0,0
2022-03-25 22:00:00,44508.3515625,44508.3515625,44340.390625,44349.0625,44349.0625,0,42320.912839091885,1,0,0,0
2022-03-25 23:00:00,44314.8828125,44383.2578125,44286.12890625,44368.33203125,44368.33203125,19036160,42341.28516936211,1,1,0,0
2022-03-26 00:00:00,44349.859375,44425.546875,44220.79296875,44221.04296875,44221.04296875,0,42359.98922706746,1,1,0,0
2022-03-26 01:00:00,44217.0,44315.6796875,44166.2734375,44288.54296875,44288.54296875,0,42379.178816536936,1,1,0,0
2022-03-26 02:00:00,44283.203125,44359.06640625,44234.30078125,44257.609375,44257.609375,0,42397.86966786493,1,1,0,0
2022-03-26 03:00:00,44283.29296875,44403.7734375,44274.89453125,44403.7734375,44403.7734375,8525824,42417.82890935383,1,1,0,0
2022-03-26 04:00:00,44406.125,44440.20703125,44391.57421875,44432.17578125,44432.17578125,0,42437.87216181051,1,1,0,0
2022-03-26 05:00:00,44430.86328125,44495.890625,44389.62890625,44488.51953125,44488.51953125,0,42458.27661324772,1,1,0,0
2022-03-26 06:00:00,44499.6015625,44525.19921875,44408.859375,44426.85546875,44426.85546875,0,42477.8644625562,1,1,0,0
2022-03-26 07:00:00,44439.77734375,44533.515625,44393.61328125,44531.28125,44531.28125,0,42498.29647039146,1,1,0,0
2022-03-26 08:00:00,44533.50390625,44533.50390625,44461.80859375,44496.7890625,44496.7890625,0,42518.181968820405,1,1,0,0
2022-03-26 09:00:00,44494.10546875,44504.35546875,44450.41796875,44482.78515625,44482.78515625,0,42537.73025924259,1,1,0,0
2022-03-26 10:00:00,44487.23828125,44495.24609375,44409.25390625,44440.421875,44440.421875,0,42556.66251412575,1,1,0,0
2022-03-26 11:00:00,44443.49609375,44480.6015625,44398.9921875,44398.9921875,44398.9921875,0,42574.99415266678,1,1,0,0
2022-03-26 12:00:00,44391.90234375,44397.90234375,44271.71875,44361.23828125,44361.23828125,0,42592.76772608552,1,1,0,0
2022-03-26 13:00:00,44368.1328125,44380.625,44232.453125,44269.16015625,44269.16015625,0,42609.4482477787,1,1,0,0
2022-03-26 14:00:00,44267.42578125,44283.16796875,44194.04296875,44230.62109375,44230.62109375,0,42625.579320872945,1,1,0,0
2022-03-26 15:00:00,44233.0625,44307.21484375,44221.74609375,44242.546875,44242.546875,0,42641.66855026724,1,1,1,1
2022-03-26 16:00:00,44239.36328125,44294.89453125,44174.31640625,44294.89453125,44294.89453125,0,42658.11856002826,1,1,0,0
2022-03-26 17:00:00,44296.61328125,44408.50390625,44296.61328125,44386.9609375,44386.9609375,0,42675.3209717444,1,1,0,0
2022-03-26 18:00:00,44386.203125,44440.9375,44359.77734375,44440.9375,44440.9375,0,42692.88929540863,1,1,0,0
2022-03-26 19:00:00,44444.77734375,44454.5625,44338.5859375,44359.55078125,44359.55078125,0,42709.472991785166,1,1,0,0
2022-03-26 20:00:00,44357.50390625,44735.99609375,44357.50390625,44601.51953125,44601.51953125,724149248,42728.29932551119,1,1,0,0
2022-03-26 21:00:00,44598.8515625,44598.8515625,44349.8203125,44423.75390625,44423.75390625,161891328,42745.16952034441,1,1,0,0
2022-03-26 22:00:00,44428.08984375,44491.08984375,44412.5859375,44412.5859375,44412.5859375,19427328,42761.76072847531,1,0,0,0
2022-03-26 23:00:00,44411.75,44532.2109375,44406.23046875,44491.90625,44491.90625,14786560,42778.97610679894,1,0,0,0
2022-03-27 00:00:00,44505.35546875,44695.625,44505.35546875,44695.625,44695.625,328886272,42798.04724006462,1,1,0,0
2022-03-27 01:00:00,44695.9765625,44724.19921875,44632.74609375,44688.546875,44688.546875,100046848,42816.858181705764,1,1,0,0
2022-03-27 02:00:00,44690.79296875,44864.40625,44687.82421875,44704.80859375,44704.80859375,404682752,42835.64375794501,1,1,0,0
2022-03-27 03:00:00,44708.94140625,44719.0859375,44642.0078125,44700.02734375,44700.02734375,0,42854.19483840078,1,1,0,0
2022-03-27 04:00:00,44701.734375,44749.515625,44598.1171875,44628.80859375,44628.80859375,125876224,42871.85268671271,1,1,0,0
2022-03-27 05:00:00,44622.2890625,44695.94921875,44613.9453125,44656.3359375,44656.3359375,0,42889.608738959345,1,1,0,0
2022-03-27 06:00:00,44652.703125,44716.97265625,44647.06640625,44661.12890625,44661.12890625,82798592,42907.235805300545,1,1,0,0
2022-03-27 07:00:00,44664.5078125,44720.265625,44659.08984375,44720.265625,44720.265625,0,42925.275903008995,1,1,0,0
2022-03-27 08:00:00,44721.26171875,44738.15625,44628.07421875,44628.07421875,44628.07421875,0,42942.219169832286,1,1,0,0
2022-03-27 09:00:00,44627.125,44688.96484375,44583.90234375,44583.90234375,44583.90234375,50589696,42958.554325791665,1,1,0,0
2022-03-27 10:00:00,44581.37890625,44618.73046875,44565.75390625,44565.75390625,44565.75390625,152147968,42974.54636141811,1,1,0,0
2022-03-27 11:00:00,44562.79296875,44602.65234375,44543.74609375,44551.10546875,44551.10546875,67303424,42990.23351671495,1,1,0,0
2022-03-27 12:00:00,44554.046875,44590.79296875,44449.078125,44449.078125,44449.078125,47910912,43004.749383464055,1,0,0,0
2022-03-27 13:00:00,44446.21484375,44609.5625,44437.29296875,44609.5625,44609.5625,536725504,43020.71767318083,1,1,1,1
2022-03-27 14:00:00,44606.4375,44711.1796875,44605.87109375,44649.95703125,44649.95703125,305907712,43036.92901007704,1,1,0,0
2022-03-27 15:00:00,44647.75390625,44853.15625,44560.6796875,44836.5859375,44836.5859375,808503296,43054.836044180745,1,1,0,0
2022-03-27 16:00:00,44837.32421875,44908.90234375,44768.36328125,44896.1953125,44896.1953125,0,43073.15802695009,1,1,0,0
2022-03-27 17:00:00,44899.8984375,44930.484375,44808.78515625,44905.53125,44905.53125,113027072,43091.39059633367,1,1,0,0
2022-03-27 18:00:00,44903.5234375,44930.99609375,44863.06640625,44873.51171875,44873.51171875,170551296,43109.12314481543,1,1,0,0
2022-03-27 19:00:00,44869.73046875,44875.6796875,44826.87890625,44835.3203125,44835.3203125,0,43126.29923603617,1,1,0,0
2022-03-27 20:00:00,44835.70703125,46099.5078125,44773.5703125,46079.1171875,46079.1171875,3808917504,43155.68050918506,1,1,0,0
2022-03-27 21:00:00,46070.28125,46571.3671875,45958.7421875,46555.03125,46555.03125,2146236416,43189.504894665806,1,1,0,0
2022-03-27 22:00:00,46540.609375,46769.84375,46393.390625,46699.75,46699.75,2233051136,43224.43270665918,1,1,0,0
2022-03-27 23:00:00,46682.40625,46827.546875,46575.45703125,46822.80859375,46822.80859375,726233088,43260.237441854115,1,1,0,0
2022-03-28 00:00:00,46821.8515625,47302.20703125,46690.203125,46881.01171875,46881.01171875,2052225024,43296.26504659935,1,1,0,0
2022-03-28 01:00:00,46885.265625,46968.5234375,46740.1796875,46807.9609375,46807.9609375,467427328,43331.20729427,1,1,0,0
2022-03-28 02:00:00,46812.05859375,46911.3359375,46801.91015625,46911.3359375,46911.3359375,0,43366.83046484941,1,0,0,0
2022-03-28 03:00:00,46910.859375,47005.8203125,46871.09765625,46993.6796875,46993.6796875,488812544,43402.918516816084,1,1,0,0
2022-03-28 04:00:00,46998.81640625,47079.58203125,46905.71875,47079.58203125,47079.58203125,238878720,43439.502233377614,1,1,0,0
2022-03-28 05:00:00,47081.73828125,47245.796875,47081.73828125,47112.203125,47112.203125,1789976576,43476.04652085644,1,1,0,0
2022-03-28 06:00:00,47109.88671875,47109.88671875,46788.48046875,46902.2109375,46902.2109375,1055225856,43510.13770908175,1,1,0,0
2022-03-28 07:00:00,46898.48046875,47000.92578125,46898.48046875,46967.4765625,46967.4765625,841578496,43544.5390907078,1,0,0,0
2022-03-28 08:00:00,46969.24609375,47010.41796875,46881.14453125,47010.41796875,47010.41796875,506028032,43579.02544770325,1,0,0,0
2022-03-28 09:00:00,47006.4140625,47111.58984375,46997.3203125,47088.60546875,47088.60546875,714240000,43613.94664194252,1,1,0,0
2022-03-28 10:00:00,47090.97265625,47216.1796875,47090.97265625,47163.08203125,47163.08203125,475078656,43649.26142193563,1,1,0,0
2022-03-28 11:00:00,47167.546875,47305.25390625,47136.59375,47216.95703125,47216.95703125,703889408,43684.76088073478,1,1,0,0
2022-03-28 12:00:00,47219.84765625,47317.0859375,47155.984375,47218.50390625,47218.50390625,341020672,43719.922502879206,1,1,0,0
2022-03-28 13:00:00,47217.88671875,47649.015625,47202.19921875,47649.015625,47649.015625,1576275968,43759.017956830656,1,1,0,0
2022-03-28 14:00:00,47649.0078125,47656.0546875,47434.26171875,47591.76953125,47591.76953125,1271021568,43797.15478841692,1,1,0,0
2022-03-28 15:00:00,47592.29296875,47710.15234375,47461.51953125,47461.51953125,47461.51953125,1020981248,43833.61612914163,1,0,0,0
2022-03-28 16:00:00,47456.45703125,47503.4765625,47405.8125,47498.64453125,47498.64453125,0,43870.08407344121,1,0,0,0
2022-03-28 17:00:00,47489.5,47616.66796875,47371.05859375,47589.7265625,47589.7265625,434257920,43907.09544149155,1,1,0,0
2022-03-28 18:00:00,47595.32421875,47958.8828125,47573.03515625,47912.51953125,47912.51953125,1312534528,43946.9504075588,1,1,0,0
2022-03-28 19:00:00,47905.5625,48086.8359375,47831.0078125,47883.2265625,47883.2265625,1424596992,43986.11733447364,1,1,0,0
2022-03-28 20:00:00,47886.375,47963.5,47816.3046875,47938.140625,47938.140625,0,44025.44094930475,1,1,0,0
2022-03-28 21:00:00,47937.1484375,48033.40625,47504.01171875,47603.94921875,47603.94921875,0,44061.04799676192,1,1,0,0
2022-03-28 22:00:00,47607.8984375,47718.6328125,47566.67578125,47609.55078125,47609.55078125,0,44096.35648217971,1,1,0,0
2022-03-28 23:00:00,47568.671875,47573.4453125,47063.11328125,47074.42578125,47074.42578125,263389184,44125.98901251872,1,1,0,0
2022-03-29 00:00:00,47100.4375,47454.52734375,47100.4375,47415.1875,47415.1875,0,44158.71735567774,1,1,0,0
2022-03-29 01:00:00,47412.6484375,47563.640625,47372.421875,47536.21875,47536.21875,0,44192.32433472572,1,1,0,0
2022-03-29 02:00:00,47533.19921875,47576.16796875,47416.09765625,47416.09765625,47416.09765625,352669696,44224.401681208554,1,1,0,0
2022-03-29 03:00:00,47420.7890625,47420.7890625,47333.546875,47343.1171875,47343.1171875,0,44255.43367629603,1,1,0,0
2022-03-29 04:00:00,47340.09375,47579.71484375,47329.27734375,47573.83203125,47573.83203125,346783744,44288.452565400046,1,1,0,0
2022-03-29 05:00:00,47576.49609375,47648.87109375,47534.9765625,47639.33203125,47639.33203125,0,44321.79464963736,1,1,0,0
2022-03-29 06:00:00,47637.1953125,47677.6640625,47555.91796875,47556.16796875,47556.16796875,0,44353.977468733014,1,1,0,0
2022-03-29 07:00:00,47559.5078125,47569.93359375,47404.03125,47404.03125,47404.03125,0,44384.32626257647,1,1,0,0
2022-03-29 08:00:00,47402.7578125,47599.89453125,47386.234375,47554.32421875,47554.32421875,108339200,44415.8685307971,1,1,0,0
2022-03-29 09:00:00,47560.61328125,47705.171875,47547.70703125,47591.1328125,47591.1328125,156581888,44447.463200266786,1,1,0,0
2022-03-29 10:00:00,47586.96875,47602.94921875,47502.48828125,47598.62890625,47598.62890625,0,44478.818082913385,1,1,0,0
2022-03-29 11:00:00,47600.296875,47889.6953125,47600.296875,47864.5546875,47864.5546875,557076480,44512.50700435206,1,1,0,0
2022-03-29 12:00:00,47872.1328125,48022.2890625,47843.13671875,47843.13671875,47843.13671875,993841152,44545.647598525175,1,1,0,0
2022-03-29 13:00:00,47843.984375,47865.53515625,47605.44140625,47687.89453125,47687.89453125,0,44576.91373715925,1,1,0,0
2022-03-29 14:00:00,47688.6875,47815.203125,47643.08984375,47808.23828125,47808.23828125,0,44609.06622018503,1,1,0,0
2022-03-29 15:00:00,47794.0546875,47938.2109375,47491.109375,47511.125,47511.125,0,44637.942426949354,1,1,0,0
2022-03-29 16:00:00,47469.55859375,47515.37890625,47150.37890625,47485.94921875,47485.94921875,0,44666.280802987174,1,1,0,0
2022-03-29 17:00:00,47492.6171875,47492.6171875,47214.4609375,47449.0703125,47449.0703125,590944256,44693.97025084302,1,1,0,0
2022-03-29 18:00:00,47457.4296875,47563.52734375,47450.03515625,47537.15625,47537.15625,0,44722.26065879483,1,1,0,0
2022-03-29 19:00:00,47542.171875,47802.15234375,47528.1953125,47691.63671875,47691.63671875,0,44751.80668924215,1,1,0,0
2022-03-29 20:00:00,47689.4921875,47709.3984375,47397.21875,47416.734375,47416.734375,0,44778.32338263277,1,1,0,0
2022-03-29 21:00:00,47484.26171875,47518.07421875,47257.91796875,47320.80859375,47320.80859375,0,44803.62174294239,1,1,0,0
2022-03-29 22:00:00,47312.59375,47341.15234375,47131.22265625,47340.85546875,47340.85546875,762798080,44828.86784966684,1,1,0,0
2022-03-29 23:00:00,47346.39453125,47494.60546875,47330.0703125,47469.4921875,47469.4921875,0,44855.14271870001,1,1,0,0
2022-03-30 00:00:00,47442.734375,47442.734375,47165.7109375,47221.89453125,47221.89453125,56330240,44878.69248797911,1,1,0,0
2022-03-30 01:00:00,47239.22265625,47239.22265625,46752.046875,46831.94921875,46831.94921875,1191376896,44898.12787833504,1,1,0,0
2022-03-30 02:00:00,46827.36328125,47260.25,46827.36328125,47240.02734375,47240.02734375,660545536,44921.43036057798,1,1,0,0
2022-03-30 03:00:00,47240.07421875,47430.72265625,47213.4609375,47418.1875,47418.1875,386723840,44946.273715199095,1,0,0,0
2022-03-30 04:00:00,47418.14453125,47432.8671875,47202.5625,47245.75390625,47245.75390625,0,44969.15411511005,1,0,0,0
2022-03-30 05:00:00,47238.35546875,47466.1015625,47224.09375,47447.60546875,47447.60546875,267900928,44993.81532260895,1,1,0,0
2022-03-30 06:00:00,47469.34375,47559.78125,47381.203125,47427.81640625,47427.81640625,0,45018.034238864086,1,1,0,0
2022-03-30 07:00:00,47427.859375,47511.76953125,47390.68359375,47447.21484375,47447.21484375,43192320,45042.205190156485,1,1,0,0
2022-03-30 08:00:00,47441.046875,47463.10546875,47245.66796875,47442.046875,47442.046875,476129280,45066.084211896225,1,1,0,0
2022-03-30 09:00:00,47445.42578125,47445.42578125,47232.859375,47268.89453125,47268.89453125,0,45088.00272253656,1,1,0,0
2022-03-30 10:00:00,47272.01953125,47324.91015625,47234.859375,47280.52734375,47280.52734375,91107328,45109.81888792177,1,1,0,0
2022-03-30 11:00:00,47283.20703125,47438.65234375,47176.23046875,47305.078125,47305.078125,0,45131.662263415084,1,1,0,0
2022-03-30 12:00:00,47307.22265625,47325.1015625,47190.90625,47325.1015625,47325.1015625,0,45153.48753007265,1,1,0,0
2022-03-30 13:00:00,47324.546875,47324.546875,46998.14453125,47019.3125,47019.3125,0,45172.05295265899,1,1,0,0
2022-03-30 14:00:00,47008.984375,47221.828125,46923.5234375,47163.828125,47163.828125,219383808,45191.871611090246,1,1,0,0
2022-03-30 15:00:00,47157.65234375,47157.65234375,46969.84375,47150.7890625,47150.7890625,0,45211.36332702467,1,1,0,0
2022-03-30 16:00:00,47145.2578125,47308.96875,47094.43359375,47268.8828125,47268.8828125,0,45231.83615772592,1,1,0,0
2022-03-30 17:00:00,47267.42578125,47637.56640625,47210.57421875,47621.45703125,47621.45703125,386553856,45255.61347985054,1,1,0,0
2022-03-30 18:00:00,47624.1875,47655.1484375,47321.95703125,47321.95703125,47321.95703125,328464384,45276.174112202774,1,1,0,0
2022-03-30 19:00:00,47277.43359375,47277.43359375,46917.16796875,47033.83984375,47033.83984375,170416128,45293.66332346195,1,0,0,0
2022-03-30 20:00:00,47037.59765625,47205.94140625,47037.59765625,47205.94140625,47205.94140625,226621440,45312.690966076756,1,1,0,0
2022-03-30 21:00:00,47212.21484375,47263.66796875,46965.6953125,46965.6953125,46965.6953125,28958720,45329.13877051878,1,1,0,0
2022-03-30 22:00:00,46970.49609375,47037.55078125,46913.0625,47037.55078125,47037.55078125,0,45346.13789500367,1,0,0,0
2022-03-30 23:00:00,47061.19921875,47168.8125,47059.73828125,47088.7265625,47088.7265625,187486208,45363.477085725026,1,1,0,0
2022-03-31 00:00:00,47075.62890625,47257.98828125,47022.16015625,47183.09375,47183.09375,106622976,45381.582724175525,1,1,0,0
2022-03-31 01:00:00,47188.875,47398.23828125,47175.22265625,47396.35546875,47396.35546875,0,45401.63021417129,1,0,0,0
2022-03-31 02:00:00,47406.32421875,47406.32421875,47205.59765625,47235.22265625,47235.22265625,0,45419.874915087494,1,1,0,0
2022-03-31 03:00:00,47232.21875,47255.4609375,47093.38671875,47099.30859375,47099.30859375,0,45436.58569795976,1,1,0,0
2022-03-31 04:00:00,47100.015625,47139.7109375,47010.2578125,47021.71875,47021.71875,16818176,45452.35816613927,1,1,0,0
2022-03-31 05:00:00,47029.14453125,47109.96875,46963.5546875,47084.89453125,47084.89453125,382502912,45468.60230907569,1,1,0,0
2022-03-31 06:00:00,47082.81640625,47157.2109375,47050.51171875,47131.39453125,47131.39453125,0,45485.147505316236,1,1,0,0
2022-03-31 07:00:00,47129.3046875,47152.2421875,47064.3984375,47152.2421875,47152.2421875,0,45501.73551210413,1,1,0,0
2022-03-31 08:00:00,47148.9140625,47302.546875,47101.421875,47275.078125,47275.078125,48201728,45519.38071223245,1,1,0,0
2022-03-31 09:00:00,47273.3828125,47296.36328125,47157.11328125,47296.36328125,47296.36328125,136984576,45537.06213082964,1,1,0,0
2022-03-31 10:00:00,47292.59765625,47332.7734375,47239.12890625,47255.8828125,47255.8828125,218165248,45554.16482417959,1,1,0,0
2022-03-31 11:00:00,47265.0703125,47277.03125,47121.26171875,47160.2578125,47160.2578125,0,45570.145848939,1,1,0,0
2022-03-31 12:00:00,47160.30078125,47455.97265625,47128.73828125,47401.13671875,47401.13671875,742389760,45588.36466356398,1,1,0,0
2022-03-31 13:00:00,47395.80078125,47512.02734375,46990.73828125,46990.73828125,46990.73828125,781430784,45602.31862990912,1,1,0,0
2022-03-31 14:00:00,46988.71875,46988.71875,46365.015625,46706.125,46706.125,2635769856,45613.30177787022,1,1,0,0
2022-03-31 15:00:00,46711.61328125,46711.61328125,46457.12890625,46457.12890625,46457.12890625,450158592,45621.69806770484,1,1,0,0
2022-03-31 16:00:00,46456.70703125,46462.69140625,45775.95703125,45775.95703125,45775.95703125,0,45623.232982764996,1,0,0,0
2022-03-31 17:00:00,45764.0234375,45894.24609375,45725.8046875,45872.1328125,45872.1328125,506621952,45625.70959798624,1,1,1,1
2022-03-31 18:00:00,45869.72265625,45973.67578125,45680.41015625,45950.59765625,45950.59765625,173873152,45628.94231498389,1,1,0,0
2022-03-31 19:00:00,45954.09765625,45988.94921875,45668.31640625,45678.1640625,45678.1640625,0,45629.432083615895,1,0,0,0
2022-03-31 20:00:00,45705.82421875,45801.5546875,45624.77734375,45801.08984375,45801.08984375,522354688,45631.14012103016,0,1,0,0
2022-03-31 21:00:00,45801.96875,45867.94140625,45737.37109375,45843.1171875,45843.1171875,0,45633.24934557215,0,1,0,0
