Datetime,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2023-12-26 00:00:00,43576.12,43592.68,43392.12,43446.85,827.15241,2023-12-26 00:59:59.999000072,35989292.5742716,37321,407.98953,17752377.9057649,0
2023-12-26 01:00:00,43446.86,43542.08,43421.8,43503.19,953.08497,2023-12-26 01:59:59.999000072,41446322.3330324,39954,478.35658,20803482.8074075,0
2023-12-26 02:00:00,43503.19,43532.88,43404.39,43407.61,675.60008,2023-12-26 02:59:59.999000072,29368750.4232994,36170,311.77948,13552264.8388071,0
2023-12-26 03:00:00,43407.62,43480.44,43362.23,43451.46,765.75422,2023-12-26 03:59:59.999000072,33257224.4192217,32772,391.66058,17009735.6863948,0
2023-12-26 04:00:00,43451.45,43474.26,43368.2,43450.0,664.09925,2023-12-26 04:59:59.999000072,28840980.441676,28802,316.85971,13760857.0562833,0
2023-12-26 05:00:00,43450.01,43450.01,42650.0,42764.85,4253.52026,2023-12-26 05:59:59.999000072,182738904.26073608,142416,1903.64643,81737140.8008415,0
2023-12-26 06:00:00,42764.85,42819.99,42545.0,42690.47,2748.91914,2023-12-26 06:59:59.999000072,117373030.3832395,81482,1448.30495,61846909.8570291,0
2023-12-26 07:00:00,42690.47,42837.05,42629.07,42774.12,1353.94263,2023-12-26 07:59:59.999000072,57910343.6877675,48844,799.83023,34211639.7465408,0
2023-12-26 08:00:00,42774.12,42798.0,42639.85,42706.42,1572.73367,2023-12-26 08:59:59.999000072,67191540.1323035,48932,678.39326,28984383.963134,0
2023-12-26 09:00:00,42706.41,42726.96,42150.0,42408.92,3277.82544,2023-12-26 09:59:59.999000072,139236222.3226359,98880,1443.45539,61305370.3998322,0
2023-12-26 10:00:00,42408.91,42676.33,42361.11,42644.88,2762.00964,2023-12-26 10:59:59.999000072,117532329.2119228,78855,1864.40718,79342130.1498823,0
2023-12-26 11:00:00,42644.87,42754.73,42567.78,42685.55,1258.15944,2023-12-26 11:59:59.999000072,53660034.3211906,47886,691.16036,29480714.4933507,0
2023-12-26 12:00:00,42685.56,42799.74,42627.92,42766.88,1014.32863,2023-12-26 12:59:59.999000072,43324925.8539726,45393,636.84399,27205915.6711909,0
2023-12-26 13:00:00,42766.88,42775.37,42623.9,42714.68,1231.35452,2023-12-26 13:59:59.999000072,52597565.7314809,47988,575.17094,24570092.7610051,0
2023-12-26 14:00:00,42714.68,42827.68,42543.5,42600.0,1325.3851,2023-12-26 14:59:59.999000072,56583749.0781276,52126,671.4078,28667712.1998905,0
2023-12-26 15:00:00,42599.99,42750.01,42250.0,42391.5,2029.35343,2023-12-26 15:59:59.999000072,86291498.3588534,80643,1008.27045,42870945.6885096,0
2023-12-26 16:00:00,42391.51,42434.2,42083.0,42319.42,2764.97128,2023-12-26 16:59:59.999000072,116945194.259977,85517,1359.79734,57516341.7138615,0
2023-12-26 17:00:00,42319.41,42350.0,41637.6,42009.99,4275.76705,2023-12-26 17:59:59.999000072,179635737.9767616,154370,1985.75897,83463650.9901833,0
2023-12-26 18:00:00,42010.0,42180.1,41832.42,42163.53,2066.66307,2023-12-26 18:59:59.999000072,86823599.9985539,78270,1037.12442,43568573.8667079,0
2023-12-26 19:00:00,42163.53,42306.45,42073.68,42109.11,1296.33803,2023-12-26 19:59:59.999000072,54708555.9616304,53077,702.92715,29667282.3499051,0
2023-12-26 20:00:00,42109.11,42234.04,42055.0,42135.13,825.56719,2023-12-26 20:59:59.999000072,34796016.9922256,39425,430.43952,18142173.9161326,0
2023-12-26 21:00:00,42135.47,42342.64,42114.6,42338.47,892.92391,2023-12-26 21:59:59.999000072,37739083.1714062,38268,541.22073,22876305.0505756,0
2023-12-26 22:00:00,42338.47,42591.89,42325.41,42469.99,1196.94072,2023-12-26 22:59:59.999000072,50805555.6447492,43685,813.15754,34511944.777227,0
2023-12-26 23:00:00,42470.0,42530.09,42404.1,42508.93,977.64874,2023-12-26 23:59:59.999000072,41537154.7659097,34740,598.20381,25419488.5475257,0
2023-12-27 00:00:00,42508.93,42541.1,42342.59,42353.79,792.93582,2023-12-27 00:59:59.999000072,33658336.1805972,38285,355.92324,15110045.3573933,0
2023-12-27 01:00:00,42353.8,42485.0,42300.0,42457.98,926.90626,2023-12-27 01:59:59.999000072,39321899.4896295,36586,539.41682,22887848.6567267,0
2023-12-27 02:00:00,42457.98,42481.1,42159.07,42215.98,1050.81966,2023-12-27 02:59:59.999000072,44464094.6485389,47032,407.65932,17254505.8020257,0
2023-12-27 03:00:00,42215.99,42331.1,42098.69,42234.66,839.39249,2023-12-27 03:59:59.999000072,35451226.7557645,40435,322.84529,13635148.82467,0
2023-12-27 04:00:00,42234.65,42340.0,42200.0,42300.0,577.01302,2023-12-27 04:59:59.999000072,24399100.9455979,30903,278.53883,11778550.0838531,0
2023-12-27 05:00:00,42300.0,42458.24,42278.0,42454.27,861.63603,2023-12-27 05:59:59.999000072,36518726.3305414,35868,518.87191,21992871.2491509,0
2023-12-27 06:00:00,42454.28,42542.0,42411.1,42426.01,1111.95552,2023-12-27 06:59:59.999000072,47233623.220324,35585,619.45162,26312812.4936133,0
2023-12-27 07:00:00,42426.02,42485.0,42394.4,42455.83,779.93681,2023-12-27 07:59:59.999000072,33108926.411363,33285,469.32842,19926968.5106272,0
2023-12-27 08:00:00,42455.82,42757.97,42399.72,42714.0,1524.01137,2023-12-27 08:59:59.999000072,64936847.4107656,68077,917.45342,39094247.140607,0
2023-12-27 09:00:00,42714.0,42741.1,42628.01,42732.44,991.54076,2023-12-27 09:59:59.999000072,42335577.437985,38378,570.89064,24377075.6173145,0
2023-12-27 10:00:00,42732.44,43214.51,42696.13,43195.56,2801.97637,2023-12-27 10:59:59.999000072,120462890.1779797,101831,1624.77696,69816482.7633208,0
2023-12-27 11:00:00,43195.56,43220.0,42900.0,43019.11,2360.93592,2023-12-27 11:59:59.999000072,101685379.942452,72816,1140.70975,49132114.7604671,0
2023-12-27 12:00:00,43019.11,43056.0,42773.94,42913.56,1653.61169,2023-12-27 12:59:59.999000072,71004290.9284354,60723,876.16141,37626266.9190718,0
2023-12-27 13:00:00,42913.56,42992.83,42706.0,42912.86,1801.13501,2023-12-27 13:59:59.999000072,77223176.2495936,65299,935.20771,40100569.7904572,0
2023-12-27 14:00:00,42912.85,43150.0,42831.1,42912.9,2602.97345,2023-12-27 14:59:59.999000072,111947393.9023305,95767,1432.26917,61601458.3227835,0
2023-12-27 15:00:00,42912.89,43079.8,42777.77,42980.65,2099.00884,2023-12-27 15:59:59.999000072,90100689.6220511,91310,1048.00292,44986893.6229159,0
2023-12-27 16:00:00,42980.64,43191.1,42890.0,43082.31,2242.62117,2023-12-27 16:59:59.999000072,96576347.8963106,81718,1036.07538,44620460.402987,0
2023-12-27 17:00:00,43082.32,43138.22,42862.56,43021.99,1440.40639,2023-12-27 17:59:59.999000072,61930210.1632682,63660,636.22925,27352923.8726387,0
2023-12-27 18:00:00,43022.0,43215.0,42928.75,43183.98,1202.68526,2023-12-27 18:59:59.999000072,51784670.8586981,72738,662.65226,28540176.1398567,0
2023-12-27 19:00:00,43183.99,43195.0,43000.0,43154.34,1086.81276,2023-12-27 19:59:59.999000072,46848926.6335867,50581,588.90676,25385997.5862868,0
2023-12-27 20:00:00,43154.34,43565.45,43121.45,43445.32,2427.3704,2023-12-27 20:59:59.999000072,105280501.012352,101472,1462.4613,63437332.5988412,0
2023-12-27 21:00:00,43445.32,43484.0,43252.72,43366.2,1459.94871,2023-12-27 21:59:59.999000072,63295541.4180804,54063,750.65818,32543931.3639284,0
2023-12-27 22:00:00,43366.2,43677.0,43280.33,43323.81,2065.52137,2023-12-27 22:59:59.999000072,89837216.9666945,74956,1037.96254,45153248.0941203,0
2023-12-27 23:00:00,43323.81,43467.74,43323.8,43428.85,1490.05628,2023-12-27 23:59:59.999000072,64677395.4493361,48402,750.37957,32571682.6437069,0
2023-12-28 00:00:00,43428.86,43787.57,43383.66,43566.5,2840.455,2023-12-28 00:59:59.999000072,123848871.287097,83863,1488.49731,64915449.2088695,0
2023-12-28 01:00:00,43566.5,43718.46,43418.38,43426.0,1365.83974,2023-12-28 01:59:59.999000072,59520245.6887163,57480,594.40943,25903367.8718367,0
2023-12-28 02:00:00,43426.0,43466.06,43304.27,43358.31,1073.01825,2023-12-28 02:59:59.999000072,46560187.3346233,45847,448.9554,19481141.5964717,0
2023-12-28 03:00:00,43358.32,43416.16,43314.0,43408.41,803.14564,2023-12-28 03:59:59.999000072,34830919.564456,33661,337.35589,14630685.3138601,0
2023-12-28 04:00:00,43408.4,43624.74,43313.72,43314.0,1305.13865,2023-12-28 04:59:59.999000072,56748397.3650684,62365,696.85702,30297087.3282416,0
2023-12-28 05:00:00,43314.01,43369.19,43140.88,43222.01,1486.04342,2023-12-28 05:59:59.999000072,64239933.8993021,64719,750.39535,32439623.9854523,0
2023-12-28 06:00:00,43222.0,43222.01,42973.44,43031.97,1264.98709,2023-12-28 06:59:59.999000072,54514345.9257016,55556,571.98537,24648903.5099822,0
2023-12-28 07:00:00,43031.96,43068.0,42794.11,43049.17,2159.62778,2023-12-28 07:59:59.999000072,92734925.8642988,79024,1135.42212,48756937.8902547,0
2023-12-28 08:00:00,43049.17,43071.1,42914.86,42931.1,1221.96638,2023-12-28 08:59:59.999000072,52557101.5392262,49731,618.31402,26593663.4096362,0
2023-12-28 09:00:00,42931.1,43099.5,42868.36,43045.06,1321.33122,2023-12-28 09:59:59.999000072,56800909.692073,52232,764.68789,32874555.2414537,0
2023-12-28 10:00:00,43045.05,43192.17,43014.0,43101.71,927.7383,2023-12-28 10:59:59.999000072,40010268.1738416,43688,500.50665,21585456.0922968,0
2023-12-28 11:00:00,43101.72,43140.61,43012.76,43059.98,973.10745,2023-12-28 11:59:59.999000072,41917304.3015427,53389,433.48044,18672863.5017806,0
2023-12-28 12:00:00,43059.98,43125.03,42736.0,42786.16,1402.12957,2023-12-28 12:59:59.999000072,60193734.899173,67887,607.83531,26096170.012123,0
2023-12-28 13:00:00,42786.15,42933.42,42582.19,42792.95,1985.36723,2023-12-28 13:59:59.999000072,84934283.8740832,83771,981.32324,41984793.5981835,0
2023-12-28 14:00:00,42792.95,42826.22,42430.0,42664.0,2844.94482,2023-12-28 14:59:59.999000072,121341121.7555041,109340,1416.85748,60440215.9540465,0
2023-12-28 15:00:00,42664.0,42710.44,42401.01,42445.99,2328.12661,2023-12-28 15:59:59.999000072,98981141.0618841,78570,1143.20489,48600761.9565968,0
2023-12-28 16:00:00,42445.99,42564.51,42241.79,42456.07,2016.53213,2023-12-28 16:59:59.999000072,85513378.7792535,73617,1071.04303,45418234.4133413,0
2023-12-28 17:00:00,42456.07,42641.1,42456.06,42539.6,1474.70178,2023-12-28 17:59:59.999000072,62741988.8510069,51700,822.7154,35000309.4650351,0
2023-12-28 18:00:00,42539.61,42640.0,42381.94,42480.0,1163.13075,2023-12-28 18:59:59.999000072,49413449.827814,47527,583.49168,24786325.3793251,0
2023-12-28 19:00:00,42480.0,42725.3,42460.0,42610.64,1008.22915,2023-12-28 19:59:59.999000072,42947946.9927359,40957,513.37951,21866399.3912575,0
2023-12-28 20:00:00,42610.64,42613.81,42370.81,42506.43,1040.25232,2023-12-28 20:59:59.999000072,44195361.507619,43157,498.49384,21177759.9522957,0
2023-12-28 21:00:00,42506.42,42615.99,42334.99,42454.0,1078.34874,2023-12-28 21:59:59.999000072,45824634.9495952,42526,473.88704,20136923.9879643,0
2023-12-28 22:00:00,42454.0,42626.07,42375.01,42626.07,763.91577,2023-12-28 22:59:59.999000072,32485258.1985218,30721,338.11101,14379416.7681008,0
2023-12-28 23:00:00,42626.07,42745.97,42531.1,42563.76,1302.44706,2023-12-28 23:59:59.999000072,55553031.0449434,40498,631.60978,26944857.2269932,0
2023-12-29 00:00:00,42563.76,42685.18,42367.07,42407.11,1520.22871,2023-12-29 00:59:59.999000072,64707154.3641966,59327,679.03495,28905226.3289447,0
2023-12-29 01:00:00,42407.12,42539.82,42088.92,42332.01,2793.43374,2023-12-29 01:59:59.999000072,118172299.1686439,100898,1394.48815,58995384.6639784,0
2023-12-29 02:00:00,42332.0,42625.33,42261.1,42574.71,1536.68902,2023-12-29 02:59:59.999000072,65238826.1802623,60840,851.06361,36134465.4701105,0
2023-12-29 03:00:00,42574.72,42800.0,42456.26,42697.42,1275.05668,2023-12-29 03:59:59.999000072,54399623.4442137,53144,720.08009,30716950.3361835,0
2023-12-29 04:00:00,42697.42,42766.68,42594.01,42661.96,748.07169,2023-12-29 04:59:59.999000072,31922316.5370645,34218,291.32586,12430573.2603665,0
2023-12-29 05:00:00,42661.96,42702.79,42506.76,42677.71,835.09357,2023-12-29 05:59:59.999000072,35577343.5734169,32014,430.76492,18350442.5954201,0
2023-12-29 06:00:00,42677.71,42689.77,42510.0,42531.13,787.87711,2023-12-29 06:59:59.999000072,33584382.6869311,34069,338.19532,14415737.6295492,0
2023-12-29 07:00:00,42531.12,42570.12,42222.0,42273.34,2760.01435,2023-12-29 07:59:59.999000072,116912457.1075226,66074,1316.22807,55754780.1288295,0
2023-12-29 08:00:00,42273.35,42513.04,42268.26,42472.88,1397.1647,2023-12-29 08:59:59.999000072,59272831.913038,62868,755.93879,32066815.5104643,0
2023-12-29 09:00:00,42472.88,42696.45,42419.95,42655.88,1279.78286,2023-12-29 09:59:59.999000072,54482934.0169078,59429,704.27366,29978151.9498677,0
2023-12-29 10:00:00,42655.88,42795.0,42621.1,42686.01,1105.13957,2023-12-29 10:59:59.999000072,47217617.1756664,52059,578.48752,24717111.6177488,0
2023-12-29 11:00:00,42686.0,42934.0,42677.35,42862.01,1509.75674,2023-12-29 11:59:59.999000072,64660414.9135737,58066,813.34213,34833838.0945055,0
2023-12-29 12:00:00,42862.0,42930.0,42750.01,42825.46,1116.09395,2023-12-29 12:59:59.999000072,47791597.7595447,48298,577.78636,24738485.6058205,0
2023-12-29 13:00:00,42825.45,42887.99,42706.18,42825.17,1114.59108,2023-12-29 13:59:59.999000072,47696721.1279036,51010,527.46611,22572233.9542371,0
2023-12-29 14:00:00,42824.3,43111.0,42764.86,43021.87,1641.40949,2023-12-29 14:59:59.999000072,70469964.7732913,71394,920.64377,39527994.7744401,0
2023-12-29 15:00:00,43021.88,43038.0,42106.64,42271.09,3989.28031,2023-12-29 15:59:59.999000072,169785556.1931744,125873,1806.03866,76867409.1483588,0
2023-12-29 16:00:00,42271.09,42351.1,41880.0,41971.24,4137.33726,2023-12-29 16:59:59.999000072,174405713.1753109,136621,1851.46135,78062871.9435385,0
2023-12-29 17:00:00,41971.23,42049.47,41650.0,41806.43,3356.01813,2023-12-29 17:59:59.999000072,140505011.0504595,117594,1624.99442,68039958.6266365,0
2023-12-29 18:00:00,41806.42,42115.35,41759.92,42054.54,1734.45501,2023-12-29 18:59:59.999000072,72780003.1486149,59256,971.93183,40775316.0781356,0
2023-12-29 19:00:00,42054.54,42158.65,41947.91,42116.51,1090.07786,2023-12-29 19:59:59.999000072,45862475.3778884,46726,625.67774,26322220.7345621,0
2023-12-29 20:00:00,42116.51,42122.14,41933.9,42026.98,1103.28504,2023-12-29 20:59:59.999000072,46376113.4367198,40563,562.34142,23636221.1180916,0
2023-12-29 21:00:00,42026.97,42240.0,41871.24,41936.22,1718.95915,2023-12-29 21:59:59.999000072,72247526.7407373,60121,913.54136,38399545.9149622,0
2023-12-29 22:00:00,41936.23,41943.77,41300.0,41761.02,2667.72124,2023-12-29 22:59:59.999000072,111148933.3440291,93066,1127.71586,47003033.7270603,0
2023-12-29 23:00:00,41761.03,42098.74,41761.02,42066.95,1379.65186,2023-12-29 23:59:59.999000072,57868468.0374661,47609,812.51933,34079955.5850835,0
2023-12-30 00:00:00,42066.94,42209.22,42011.23,42094.56,915.96116,2023-12-30 00:59:59.999000072,38581049.2834696,37082,500.64598,21087170.2752242,0
2023-12-30 01:00:00,42094.57,42207.26,42079.08,42165.94,837.32212,2023-12-30 01:59:59.999000072,35292244.9349097,30932,480.06456,20234435.4778456,0
2023-12-30 02:00:00,42165.94,42186.1,41844.86,41905.8,820.78768,2023-12-30 02:59:59.999000072,34498338.7830359,33615,353.87728,14874254.778732,0
2023-12-30 03:00:00,41905.81,42011.1,41820.0,41972.81,628.13186,2023-12-30 03:59:59.999000072,26335532.5699891,29448,342.21897,14348194.2878989,0
2023-12-30 04:00:00,41972.81,42062.92,41969.49,41990.0,562.07695,2023-12-30 04:59:59.999000072,23614112.6578404,23691,282.02275,11847966.4447817,0
2023-12-30 05:00:00,41990.01,42131.1,41976.01,42104.0,595.32538,2023-12-30 05:59:59.999000072,25043376.3180768,28660,330.14933,13886803.7533356,0
2023-12-30 06:00:00,42104.01,42160.0,42035.82,42050.35,536.95075,2023-12-30 06:59:59.999000072,22596812.6393039,26510,294.07204,12374560.9969255,0
2023-12-30 07:00:00,42050.35,42128.62,41930.43,41947.16,657.46917,2023-12-30 07:59:59.999000072,27621811.6971847,31759,306.24277,12866035.0934239,0
2023-12-30 08:00:00,41947.16,41988.62,41540.85,41575.91,1627.92971,2023-12-30 08:59:59.999000072,67999565.073211,58025,667.2595,27874714.4710018,0
2023-12-30 09:00:00,41575.91,41726.13,41520.3,41691.09,1306.66175,2023-12-30 09:59:59.999000072,54390015.6117301,50148,627.35555,26115783.5904276,0
2023-12-30 10:00:00,41691.1,41818.49,41678.07,41807.05,915.51897,2023-12-30 10:59:59.999000072,38213893.154331,32033,509.95608,21288027.875367,0
2023-12-30 11:00:00,41807.04,41965.51,41807.04,41893.96,856.41564,2023-12-30 11:59:59.999000072,35878288.4075608,34057,415.24297,17393451.9093009,0
2023-12-30 12:00:00,41893.96,42104.7,41882.71,41990.3,1042.66092,2023-12-30 12:59:59.999000072,43778302.9706875,40086,515.40082,21635950.0146298,0
2023-12-30 13:00:00,41990.31,42050.0,41886.43,42029.35,865.65913,2023-12-30 13:59:59.999000072,36327491.5356301,34861,451.28978,18937273.588707,0
2023-12-30 14:00:00,42029.35,42300.0,42029.35,42244.12,1348.10756,2023-12-30 14:59:59.999000072,56841313.0954912,58340,685.60399,28911370.5990302,0
2023-12-30 15:00:00,42244.11,42430.0,42183.09,42374.96,1295.1733,2023-12-30 15:59:59.999000072,54770894.1579914,61951,673.16845,28468585.9395834,0
2023-12-30 16:00:00,42374.97,42606.0,42371.11,42406.97,1912.93161,2023-12-30 16:59:59.999000072,81289184.4182397,70418,1018.14493,43271215.7549985,0
2023-12-30 17:00:00,42406.97,42612.32,42247.44,42489.0,1819.57741,2023-12-30 17:59:59.999000072,77253023.8780818,66119,1068.29544,45358275.9369227,0
2023-12-30 18:00:00,42489.0,42515.26,42329.62,42411.11,790.86675,2023-12-30 18:59:59.999000072,33541790.0135348,37361,377.23157,15998863.8545028,0
2023-12-30 19:00:00,42411.11,42455.46,42339.24,42361.13,741.06264,2023-12-30 19:59:59.999000072,31418670.4510011,29285,386.96201,16404879.236167,0
2023-12-30 20:00:00,42361.13,42399.25,42199.98,42283.95,797.19382,2023-12-30 20:59:59.999000072,33726053.3107429,32241,378.85038,16025843.9105132,0
2023-12-30 21:00:00,42283.95,42329.77,42223.99,42305.08,754.6131,2023-12-30 21:59:59.999000072,31905298.8745978,28419,438.35783,18533170.9528949,0
2023-12-30 22:00:00,42305.08,42308.69,42079.97,42132.73,602.38923,2023-12-30 22:59:59.999000072,25433537.7887926,29703,282.23043,11917302.1367047,0
2023-12-30 23:00:00,42132.73,42295.61,42102.88,42140.28,675.79157,2023-12-30 23:59:59.999000072,28525189.3595011,31801,343.05307,14479757.0282622,0
2023-12-31 00:00:00,42140.29,42429.64,42140.28,42367.87,977.77799,2023-12-31 00:59:59.999000072,41363086.6609557,40121,636.12065,26909828.3912983,0
2023-12-31 01:00:00,42367.87,42433.49,42156.59,42170.63,710.69673,2023-12-31 01:59:59.999000072,30055846.5624994,35191,304.18905,12865894.3607797,0
2023-12-31 02:00:00,42170.62,42237.11,41965.84,42084.48,874.54597,2023-12-31 02:59:59.999000072,36821691.2734903,39142,386.74694,16283931.523956,0
2023-12-31 03:00:00,42084.48,42186.03,42026.0,42176.0,581.51386,2023-12-31 03:59:59.999000072,24475771.8728954,29233,313.886,13212086.8281752,0
2023-12-31 04:00:00,42175.99,42325.66,42156.09,42226.29,637.99789,2023-12-31 04:59:59.999000072,26946007.8913022,32783,337.53201,14254900.3459301,0
2023-12-31 05:00:00,42226.29,42316.0,42194.65,42198.0,528.85508,2023-12-31 05:59:59.999000072,22341527.8561671,29628,255.76785,10804614.3113015,0
2023-12-31 06:00:00,42198.0,42283.9,42192.0,42252.68,387.20831,2023-12-31 06:59:59.999000072,16358638.2404366,22731,185.17677,7822684.2294213,0
2023-12-31 07:00:00,42252.67,42693.0,42252.67,42537.1,2361.046,2023-12-31 07:59:59.999000072,100342427.8893908,79521,1465.97645,62299410.4290689,0
2023-12-31 08:00:00,42537.1,42575.16,42369.15,42480.79,808.46032,2023-12-31 08:59:59.999000072,34327827.8827008,34212,403.27689,17122818.4184234,0
2023-12-31 09:00:00,42480.79,42899.0,42441.48,42746.54,2101.76565,2023-12-31 09:59:59.999000072,89764251.7848159,72306,1191.81517,50899860.2629601,0
2023-12-31 10:00:00,42746.53,42779.29,42617.87,42659.42,1048.94265,2023-12-31 10:59:59.999000072,44783025.2722747,33798,517.98161,22113655.0129127,0
2023-12-31 11:00:00,42659.42,42684.0,42506.0,42518.36,666.95236,2023-12-31 11:59:59.999000072,28406782.7946747,34141,306.05049,13036773.2499645,0
2023-12-31 12:00:00,42518.36,42646.27,42352.76,42428.48,1063.08044,2023-12-31 12:59:59.999000072,45203295.1814845,49554,478.16729,20333062.4887844,0
2023-12-31 13:00:00,42428.48,42538.88,42378.01,42458.58,855.87684,2023-12-31 13:59:59.999000072,36355467.0577114,39549,395.69446,16807291.7109235,0
2023-12-31 14:00:00,42458.58,42542.85,42409.07,42526.96,648.27225,2023-12-31 14:59:59.999000072,27539443.7878318,34762,363.38694,15436656.5443599,0
2023-12-31 15:00:00,42526.97,42595.01,42361.1,42457.17,836.42223,2023-12-31 15:59:59.999000072,35546353.9304122,47405,366.65655,15581794.8057252,0
2023-12-31 16:00:00,42457.17,42700.0,42436.47,42592.47,862.82783,2023-12-31 16:59:59.999000072,36741050.8727279,43326,445.94589,18988965.8963067,0
2023-12-31 17:00:00,42592.47,42659.52,42472.5,42616.23,786.80901,2023-12-31 17:59:59.999000072,33501015.1233067,38287,387.35753,16492273.9128522,0
2023-12-31 18:00:00,42616.24,42719.8,42538.37,42656.7,682.99691,2023-12-31 18:59:59.999000072,29114751.171174,38177,319.9963,13640279.3400566,0
2023-12-31 19:00:00,42656.69,42695.44,42586.91,42619.04,703.55791,2023-12-31 19:59:59.999000072,29999554.2727653,33260,341.33239,14553766.1934363,0
2023-12-31 20:00:00,42619.04,42680.36,42504.56,42558.01,1015.14035,2023-12-31 20:59:59.999000072,43232626.1676228,42477,518.20861,22067380.3845746,0
2023-12-31 21:00:00,42558.02,42670.44,42520.72,42520.72,923.43813,2023-12-31 21:59:59.999000072,39336748.4857126,36012,478.31848,20373138.9586883,0
2023-12-31 22:00:00,42520.73,42591.1,42056.0,42257.88,1811.59411,2023-12-31 22:59:59.999000072,76764013.2002619,75332,820.10687,34755317.5351759,0
2023-12-31 23:00:00,42257.89,42345.65,42066.0,42283.58,1710.13721,2023-12-31 23:59:59.999000072,72198036.3232907,55536,777.45746,32822357.6094355,0
2024-01-01 00:00:00,42283.58,42554.57,42261.02,42475.23,1271.68108,2024-01-01 00:59:59.999000072,53957248.973789,47134,682.57581,28957416.819645,0
2024-01-01 01:00:00,42475.23,42775.0,42431.65,42613.56,1196.37856,2024-01-01 01:59:59.999000072,50984893.3481416,50396,712.32227,30355645.3482764,0
2024-01-01 02:00:00,42613.57,42638.41,42500.0,42581.1,685.2198,2024-01-01 02:59:59.999000072,29167377.9732375,29863,288.98864,12301017.299762,0
2024-01-01 03:00:00,42581.09,42586.64,42230.08,42330.49,794.80391,2024-01-01 03:59:59.999000072,33709050.2741136,38620,356.37209,15112996.3758499,0
2024-01-01 04:00:00,42330.5,42399.99,42209.46,42399.99,715.4176,2024-01-01 04:59:59.999000072,30271621.000739,36038,371.12012,15703618.9319853,0
2024-01-01 05:00:00,42399.98,42406.0,42180.77,42234.01,736.53152,2024-01-01 05:59:59.999000072,31159533.4764102,32200,340.69312,14414594.8709419,0
2024-01-01 06:00:00,42234.01,42424.82,42208.68,42396.69,601.3725,2024-01-01 06:59:59.999000072,25454115.8447492,32653,348.7351,14759685.2542202,0
2024-01-01 07:00:00,42396.69,42500.0,42396.68,42492.46,653.67718,2024-01-01 07:59:59.999000072,27757929.5826532,27661,325.24438,13809558.5581487,0
2024-01-01 08:00:00,42492.46,42556.5,42452.58,42549.99,427.19365,2024-01-01 08:59:59.999000072,18158032.0713477,25046,202.6665,8614418.4233219,0
2024-01-01 09:00:00,42550.0,42699.32,42537.18,42649.69,879.62491,2024-01-01 09:59:59.999000072,37495909.1519946,39685,460.83221,19643796.8180602,0
2024-01-01 10:00:00,42649.69,42749.36,42628.0,42691.1,856.81851,2024-01-01 10:59:59.999000072,36575404.2277785,32952,458.26507,19562257.2900065,0
2024-01-01 11:00:00,42691.1,42762.39,42605.21,42690.2,785.16567,2024-01-01 11:59:59.999000072,33516541.8167861,39801,401.49317,17138999.1008268,0
2024-01-01 12:00:00,42690.21,42780.0,42611.45,42648.38,785.52851,2024-01-01 12:59:59.999000072,33542689.8029634,35778,363.27898,15513372.6294569,0
2024-01-01 13:00:00,42648.37,42748.0,42612.76,42715.54,497.2024,2024-01-01 13:59:59.999000072,21230655.2580876,29662,252.80525,10794600.800384,0
2024-01-01 14:00:00,42715.54,42715.55,42580.0,42612.24,711.01152,2024-01-01 14:59:59.999000072,30312550.0545163,35688,369.47765,15750630.3780059,0
2024-01-01 15:00:00,42612.24,42847.07,42586.51,42783.05,942.70163,2024-01-01 15:59:59.999000072,40272827.0639329,47628,510.78905,21818909.6236608,0
2024-01-01 16:00:00,42783.05,42856.0,42664.42,42725.15,918.71056,2024-01-01 16:59:59.999000072,39292588.8194273,39979,449.47603,19222594.9405082,0
2024-01-01 17:00:00,42725.15,42824.9,42704.42,42812.7,677.33678,2024-01-01 17:59:59.999000072,28962179.5203376,29871,329.97146,14108987.8934044,0
2024-01-01 18:00:00,42812.71,43208.86,42812.7,43111.1,2143.30897,2024-01-01 18:59:59.999000072,92299025.1971326,93970,1193.23559,51377573.0698471,0
2024-01-01 19:00:00,43111.1,43550.0,43103.64,43517.99,1947.61533,2024-01-01 19:59:59.999000072,84416763.6540515,78415,1043.766,45242850.5273276,0
2024-01-01 20:00:00,43517.98,43829.99,43510.71,43687.86,2905.07295,2024-01-01 20:59:59.999000072,126914170.3804287,88205,1586.93352,69332665.633418,0
2024-01-01 21:00:00,43687.85,43792.59,43480.76,43619.21,1541.59126,2024-01-01 21:59:59.999000072,67281632.034903,48994,737.28182,32173665.2965155,0
2024-01-01 22:00:00,43619.22,43661.1,43361.6,43529.93,1024.36372,2024-01-01 22:59:59.999000072,44554969.9325888,39588,482.2796,20973587.992568,0
2024-01-01 23:00:00,43529.94,44184.1,43529.93,44179.55,3475.97051,2024-01-01 23:59:59.999000072,152707972.5678915,114796,2063.12837,90668650.6843782,0
2024-01-02 02:00:00,44855.96,45381.42,44855.95,45378.96,3016.04235,2024-01-02 02:59:59.999000072,136077337.261493,84538,1685.63548,76068066.0557853,0
2024-01-02 03:00:00,45378.96,45500.0,45131.1,45402.38,2693.12081,2024-01-02 03:59:59.999000072,122074726.9023818,75577,1422.38101,64476590.513061,0
