Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-22 09:00:00,43612.91796875,43780.8125,43484.5390625,43761.7734375,43761.7734375,489723904
2023-12-22 10:00:00,43749.0859375,43759.6875,43668.984375,43727.32421875,43727.32421875,0
2023-12-22 11:00:00,43657.0234375,43812.97265625,43636.41796875,43755.04296875,43755.04296875,0
2023-12-22 12:00:00,43754.390625,43774.53125,43545.24609375,43584.3828125,43584.3828125,0
2023-12-22 13:00:00,43581.77734375,43806.5,43556.2265625,43725.23828125,43725.23828125,0
2023-12-22 14:00:00,43714.453125,43746.58984375,43441.96875,43665.7265625,43665.7265625,0
2023-12-22 15:00:00,43664.52734375,43711.46484375,43575.02734375,43690.0546875,43690.0546875,0
2023-12-22 16:00:00,43677.2421875,43722.66796875,43498.9375,43561.6640625,43561.6640625,0
2023-12-22 17:00:00,43565.7109375,43744.1015625,43565.7109375,43705.23828125,43705.23828125,0
2023-12-22 18:00:00,43705.3515625,44021.07421875,43695.25390625,43989.40234375,43989.40234375,245866496
2023-12-22 19:00:00,43986.7578125,43986.7578125,43669.12109375,43674.74609375,43674.74609375,0
2023-12-22 20:00:00,43675.625,43772.0078125,43663.54296875,43736.69140625,43736.69140625,0
2023-12-22 21:00:00,43679.55078125,43790.55859375,43679.55078125,43746.765625,43746.765625,0
2023-12-22 22:00:00,43741.71875,43822.75,43711.9453125,43822.75,43822.75,0
2023-12-22 23:00:00,43826.3515625,44075.15625,43826.3515625,44008.91015625,44008.91015625,173604864
2023-12-23 00:00:00,44008.2265625,44015.69921875,43852.3828125,43869.33203125,43869.33203125,7223296
2023-12-23 01:00:00,43859.48046875,43935.59765625,43684.35546875,43684.35546875,43684.35546875,0
2023-12-23 02:00:00,43694.8984375,43718.9375,43546.65234375,43546.65234375,43546.65234375,0
2023-12-23 03:00:00,43541.921875,43632.10546875,43514.09375,43561.9609375,43561.9609375,0
2023-12-23 04:00:00,43570.54296875,43570.54296875,43351.35546875,43536.62890625,43536.62890625,316133376
2023-12-23 05:00:00,43534.58984375,43617.76953125,43518.1875,43617.76953125,43617.76953125,0
2023-12-23 06:00:00,43631.96875,43670.26953125,43568.65625,43662.76171875,43662.76171875,0
2023-12-23 07:00:00,43661.578125,43680.1796875,43587.14453125,43599.21875,43599.21875,0
2023-12-23 08:00:00,43597.41015625,43658.03125,43595.51953125,43628.7265625,43628.7265625,0
2023-12-23 09:00:00,43643.734375,43682.5859375,43562.7734375,43656.41015625,43656.41015625,0
2023-12-23 10:00:00,43652.53515625,43667.4921875,43589.96484375,43609.6015625,43609.6015625,0
2023-12-23 11:00:00,43604.11328125,43619.2421875,43520.59375,43574.81640625,43574.81640625,0
2023-12-23 12:00:00,43572.3984375,43759.9765625,43569.76171875,43719.87890625,43719.87890625,0
2023-12-23 13:00:00,43724.23046875,43785.0703125,43673.4921875,43699.25390625,43699.25390625,0
2023-12-23 14:00:00,43735.453125,43799.6328125,43711.2890625,43799.6328125,43799.6328125,0
2023-12-23 15:00:00,43819.82421875,43858.5390625,43781.078125,43793.95703125,43793.95703125,0
2023-12-23 16:00:00,43782.83203125,43866.61328125,43751.3359375,43809.6484375,43809.6484375,0
2023-12-23 17:00:00,43815.4296875,43833.4765625,43762.37890625,43762.37890625,43762.37890625,0
2023-12-23 18:00:00,43769.79296875,43865.328125,43732.93359375,43846.89453125,43846.89453125,0
2023-12-23 19:00:00,43836.47265625,43836.50390625,43722.7734375,43722.7734375,43722.7734375,0
2023-12-23 20:00:00,43718.33984375,43747.953125,43669.125,43735.6875,43735.6875,0
2023-12-23 21:00:00,43733.171875,43810.8359375,43690.984375,43791.44921875,43791.44921875,0
2023-12-23 22:00:00,43797.328125,43850.04296875,43774.48046875,43796.33984375,43796.33984375,131366912
2023-12-23 23:00:00,43790.96484375,43827.48828125,43739.11328125,43739.11328125,43739.11328125,0
